scenario,seed,controller,cycles,simulated_hours,vehicles_demanded,vehicles_admitted,vehicles_rejected,vehicles_served_stop_line,vehicles_exited,throughput_vehicles_per_hour,blocked_vehicle_cycles,waiting_vehicle_seconds,waiting_seconds_per_admitted,waiting_minutes_per_admitted,average_queue_vehicles,max_queue_vehicles,final_queue_vehicles,in_transit_final_vehicles,node_cycles,plan_changes,plan_change_rate,green_seconds_ns,green_seconds_ew,ns_green_share,phase_utilization_ns,phase_utilization_ew,emergency_priority_cycles,emergency_priority_node_cycles,emergency_override_plan_changes,fuel_liters_proxy,co2_kg_proxy,fuel_liters_proxy_per_admitted,co2_kg_proxy_per_admitted,idle_fuel_rate_lph_assumed,emission_factor_kg_per_liter_assumed,waiting_seconds_per_admitted_pct_vs_fixed,waiting_vehicle_seconds_pct_vs_fixed,average_queue_vehicles_pct_vs_fixed,max_queue_vehicles_pct_vs_fixed,throughput_vehicles_per_hour_pct_vs_fixed,vehicles_rejected_pct_vs_fixed,blocked_vehicle_cycles_pct_vs_fixed,final_queue_vehicles_pct_vs_fixed,fuel_liters_proxy_pct_vs_fixed,co2_kg_proxy_pct_vs_fixed,fuel_liters_proxy_per_admitted_pct_vs_fixed,co2_kg_proxy_per_admitted_pct_vs_fixed
ns_heavy,2,fixed,60,1.0,7846.1010097988965,6826.7912864815435,1019.309723317353,15092.509382259292,6829.775466193026,6829.775466193026,0.0,987691.1125156115,144.67867422158398,2.4113112370263994,11.431610098560318,40.0,143.483136669596,138.02811453013982,360,0,0.0,10800.0,10800.0,0.5,1.0,0.39745457243141624,0,0,0,164.61518541926856,386.46658178761555,0.024113112370263996,0.0566102822790114,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ns_heavy,2,adaptive,60,1.0,7846.1010097988965,7827.1221263431835,18.978883455713216,17300.993497442552,7919.251177465314,7919.251177465314,0.0,765782.7009108914,97.83707070745089,1.6306178451241815,8.863225704987169,40.0,44.3587228053877,148.0076569836994,360,212,0.5988700564971752,13080.0,8520.0,0.6055555555555555,0.9945324247082004,0.503815655194753,0,0,0,127.63045015181523,299.6376286705145,0.016306178451241812,0.03828196670932802,0.6,2.347697029306865,-32.376301321639424,-22.46738973276046,-22.467389732760463,0.0,15.951852541348202,-98.13806510214125,,-69.08436500971247,-22.467389732760456,-22.46738973276046,-32.37630132163943,-32.37630132163943
ns_heavy,2,qubo_static,60,1.0,7846.1010097988965,7827.1221263431835,18.978883455713216,17375.690016325752,7969.142123728251,7969.142123728251,0.0,574484.129628161,73.39659715985023,1.223276619330837,6.649121870696307,40.0,0.0,142.47543352615025,360,0,0.0,14400.0,7200.0,0.6666666666666666,0.9085542106990605,0.5961818586471244,0,0,0,95.74735493802683,224.7857807519956,0.012232766193308372,0.028718828852235513,0.6,2.347697029306865,-49.26923573584937,-41.8356485799521,-41.83564857995211,0.0,16.682344290453198,-98.13806510214125,,-100.0,-41.83564857995209,-41.83564857995209,-49.26923573584937,-49.26923573584937
ns_heavy,2,qubo_receding,60,1.0,7846.1010097988965,7827.1221263431835,18.978883455713216,17344.66117979864,7948.912409168622,7948.912409168622,0.0,643387.8876545368,82.1998018261568,1.3699966971026134,7.4466190700756565,40.0,10.799121967483678,151.90602611829587,360,156,0.4406779661016949,13490.0,8110.0,0.624537037037037,0.9675427574158156,0.5292859904142164,0,0,0,107.23131460908945,251.74663875642915,0.013699966971026134,0.032163371759480225,0.6,2.347697029306865,-43.18457625602587,-34.8594029548517,-34.85940295485171,0.0,16.386145467230307,-98.13806510214125,,-92.47359500346636,-34.859402954851696,-34.859402954851696,-43.18457625602587,-43.18457625602587
ns_heavy,3,fixed,60,1.0,7914.288546970249,6839.325545623495,1074.963001346754,15130.490514194888,6841.591471877061,6841.591471877061,0.0,990241.4217470357,144.78641426575962,2.413106904429327,11.461127566516616,40.0,145.66496942156934,138.22229965553117,360,0,0.0,10800.0,10800.0,0.5,1.0,0.4009713439069342,0,0,0,165.04023695783926,387.4644740220203,0.024131069044293265,0.05665243910928615,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ns_heavy,3,adaptive,60,1.0,7914.288546970249,7875.90296267008,38.38558430016775,17366.325912715907,7940.389237542483,7940.389237542483,0.0,771640.3820766321,97.97484627909019,1.6329141046515032,8.93102294070176,40.0,65.20475361255954,156.46216684570453,360,212,0.5988700564971752,13180.0,8420.0,0.6101851851851852,0.989061866352126,0.5143100373153076,0,0,0,128.60673034610537,301.9296387824206,0.016329141046515033,0.038335875926036135,0.6,2.347697029306865,-32.331464401587745,-22.07552975159696,-22.075529751596953,0.0,16.060557988329514,-96.42912507201859,,-55.23648968486698,-22.075529751596935,-22.075529751596935,-32.33146440158772,-32.33146440158772
ns_heavy,3,qubo_static,60,1.0,7914.288546970249,7880.62184042864,33.66670654160842,17497.960153850978,8022.0998473064365,8022.0998473064365,0.0,574178.1317093237,72.8594955240351,1.214324925400585,6.645580228117173,40.0,0.0,144.67518845287,360,0,0.0,14400.0,7200.0,0.6666666666666666,0.9144076138650064,0.6014570158604013,0,0,0,95.69635528488729,224.6660490178242,0.01214324925400585,0.02850867019976234,0.6,2.347697029306865,-49.677947414113454,-42.016348831749674,-42.01634883174967,0.0,17.254879661873336,-96.86810555345352,,-100.0,-42.01634883174966,-42.01634883174965,-49.67794741411345,-49.67794741411345
ns_heavy,3,qubo_receding,60,1.0,7914.288546970249,7880.62184042864,33.66670654160842,17493.379305906106,8018.624551351433,8018.624551351433,0.0,656114.0615663745,83.2566356883694,1.3876105948061566,7.593912749610816,40.0,1.1055519898683883,147.0449324180048,360,143,0.403954802259887,13600.0,8000.0,0.6296296296296297,0.9678594699787667,0.5413113142743612,0,0,0,109.35234359439575,256.7261722043065,0.013876105948061566,0.032576892712611466,0.6,2.347697029306865,-42.49692824386862,-33.742010063684894,-33.742010063684894,0.0,17.204083060391227,-96.86810555345352,,-99.24103098070971,-33.74201006368489,-33.74201006368488,-42.4969282438686,-42.496928243868595
ns_heavy,4,fixed,60,1.0,8017.306380087517,6851.04885538326,1166.2575247042569,15152.540313255815,6851.4501856335655,6851.4501856335655,0.0,991876.5738407576,144.7773318769116,2.41295553128186,11.480052937971731,40.0,149.6419739223109,132.92786183779296,360,0,0.0,10800.0,10800.0,0.5,1.0,0.403012991968131,0,0,0,165.31276230679293,388.1042809741697,0.0241295553128186,0.05664888532639991,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ns_heavy,4,adaptive,60,1.0,8017.306380087517,8002.792469031171,14.513911056346089,17612.90426718826,8060.084899686647,8060.084899686647,0.0,778196.4782191924,97.24061710092076,1.6206769516820125,9.006903683092505,40.0,62.750873517140064,162.92786183779296,360,192,0.5423728813559322,13410.0,8190.0,0.6208333333333333,0.9888414581605106,0.5314457036942387,0,0,0,129.69941303653206,304.4949266887104,0.016206769516820128,0.038048584649299666,0.6,2.347697029306865,-32.834363059271006,-21.543012634540844,-21.543012634540837,0.0,17.640567782093814,-98.75551404823504,,-58.065994538592356,-21.54301263454084,-21.543012634540847,-32.834363059271,-32.834363059271006
