scenario,seed,controller,PROXY_LABEL,waiting_vehicle_seconds_measured,vehicles_admitted,fuel_liters_proxy,co2_kg_proxy,fuel_liters_proxy_per_admitted,co2_kg_proxy_per_admitted,fuel_proxy_pct_vs_fixed,co2_proxy_pct_vs_fixed,idle_fuel_rate_lph_assumed,emission_factor_kg_per_liter_assumed
ew_heavy,0,qaoa_p1_saved,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",836332.0850910099,6160.730629720928,139.38868084850162,327.24239194703,0.022625349041565827,0.05311746473191502,3.104429027615411,3.1044290276154243,0.6,2.347697029306865
ew_heavy,1,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",810794.5922759551,5764.448892808882,135.13243204599252,317.2500092773885,0.0234423853101672,0.05503561835254643,0.0,0.0,0.6,2.347697029306865
ew_heavy,1,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",823584.31922089,6363.199592319226,137.26405320348167,322.2544099364334,0.021571546077097412,0.050643454642757754,1.577431209677074,1.577431209677063,0.6,2.347697029306865
ew_heavy,1,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",547063.8066714533,6380.517222579428,91.17730111190889,214.05667896064602,0.01428995454933495,0.03354848384440378,-32.52744753318984,-32.52744753318984,0.6,2.347697029306865
ew_heavy,1,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",572721.2112880686,6379.244764029931,95.4535352146781,224.095981060338,0.014963140425791983,0.0351289203267333,-29.362970998560616,-29.362970998560623,0.6,2.347697029306865
ew_heavy,2,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",810356.6080947616,5738.450899882145,135.05943468246028,317.0786335838766,0.023535870052531792,0.0552550922044813,0.0,0.0,0.6,2.347697029306865
ew_heavy,2,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",834654.2193667559,6384.971006283468,139.10903656112598,326.58587188429556,0.02178694882470545,0.051149155033421684,2.9983850355858226,2.9983850355858284,0.6,2.347697029306865
ew_heavy,2,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",557353.2700616763,6422.666704728055,92.89221167694603,218.08276939971068,0.014463184211094637,0.03395517460670484,-31.221234639885814,-31.221234639885814,0.6,2.347697029306865
ew_heavy,2,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",558070.1310335818,6422.666704728055,93.01168850559696,218.36326479540548,0.014481786582063534,0.03399884733776658,-31.132772231515876,-31.132772231515876,0.6,2.347697029306865
ew_heavy,3,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",812016.532188622,5757.067367749534,135.33608869810365,317.72813339454837,0.023507817444736137,0.05518923318049513,0.0,0.0,0.6,2.347697029306865
